,parent_commit,parent_test_file,current_commit,current_test_file,committer,committed_date,change_type,parent_prod_file,current_prod_file,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
10,f2c35d52b4b29be141adaa94b38f06e84447ce65,profile/src/test/java/org/apache/karaf/profile/assembly/BuilderTest.java,caf9b6a67cb1aece94721ab8feef25f0a2bd331c,profile/src/test/java/org/apache/karaf/profile/assembly/BuilderTest.java,Guillaume Nodet,1493121197,M,/hdd/dj/testSmellDetection/gitRepo/karaf/profile/src/main/java/org/apache/karaf/profile/assembly/Builder.java,/hdd/dj/testSmellDetection/gitRepo/karaf/profile/src/main/java/org/apache/karaf/profile/assembly/Builder.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,8056c4b82a816b98ee34bd797b2802c878aefb79,profile/src/test/java/org/apache/karaf/profile/assembly/BuilderTest.java,d0707ac4e3c48df7303c195da1fef001a38030ef,profile/src/test/java/org/apache/karaf/profile/assembly/BuilderTest.java,Guillaume Nodet,1493121550,M,/hdd/dj/testSmellDetection/gitRepo/karaf/profile/src/main/java/org/apache/karaf/profile/assembly/Builder.java,/hdd/dj/testSmellDetection/gitRepo/karaf/profile/src/main/java/org/apache/karaf/profile/assembly/Builder.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,e90bf7e82a3e71e5ac53aea6a836dd7a83fdf477,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,404d4b0f52eefc69c6fb823839e2c21998245f62,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,Robert Varga,1493566361,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,594d80dcf0d676c19343b034aacd66825ab653ab,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,9e6f8c9bfdfddb477aafd089eed3221c24fdac45,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,Jean-Baptiste Onofré,1493648570,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,,,e324352523af0c2f9fd0eb3ad2fe6df6cf2909a4,features/extension/src/test/java/org/apache/karaf/features/extension/BundleWiresTest.java,Christian Schneider,1494328592,A,,/hdd/dj/testSmellDetection/gitRepo/karaf/features/extension/src/main/java/org/apache/karaf/features/extension/BundleWires.java,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
15,,,da47185bc641d122ac264866f270629395c21cd1,features/extension/src/test/java/org/apache/karaf/features/extension/BundleWiresTest.java,Christian Schneider,1494331237,A,,/hdd/dj/testSmellDetection/gitRepo/karaf/features/extension/src/main/java/org/apache/karaf/features/extension/BundleWires.java,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
16,,,4feb8827c120cdca222ef1f1eb3c95b61edc877e,tooling/karaf-maven-plugin/src/test/java/org/apache/karaf/tooling/VerifyMojoTest.java,Guillaume Nodet,1494338276,A,,/hdd/dj/testSmellDetection/gitRepo/karaf/tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/VerifyMojo.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,9b99ac740fed65fc518e16088eb9a88194632b61,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,d3c90b7e0eadfbd5fd25ebffc60ab82694bc3907,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,Christian Schneider,1494856987,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,9b99ac740fed65fc518e16088eb9a88194632b61,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,d3c90b7e0eadfbd5fd25ebffc60ab82694bc3907,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,Christian Schneider,1494856987,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,af9b835e7ec5585672dd98433ffe3591c371954b,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,bb0e9b77eaffdd047348e29c345f10883e46ca98,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,Christian Schneider,1494928421,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,af9b835e7ec5585672dd98433ffe3591c371954b,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,bb0e9b77eaffdd047348e29c345f10883e46ca98,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,Christian Schneider,1494928421,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,af9b835e7ec5585672dd98433ffe3591c371954b,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,bb0e9b77eaffdd047348e29c345f10883e46ca98,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,Christian Schneider,1494928421,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6520b08b5a6a4d9d8aad3fcaae8e8ee0e7d6b4e5,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,2decd42af76361857bfc0865717cbe5a60914011,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,Christian Schneider,1495041423,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,069cb8e9dc9e5fd5b2b81c9e332ca5c5c494b5cb,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,1b63b142dab99cf481bfe39ca9c0fe5aa066750b,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,Christian Schneider,1495042643,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,40e2cb9446ef2ce3ad6c644a72b1f57a5c0f1a37,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,68b7f12b9a3d0217673ddf312f5a6993cef11ea7,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,Christian Schneider,1495055719,M,,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,68b7f12b9a3d0217673ddf312f5a6993cef11ea7,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,6f67718dfe7442e56be270a9f59274c5ba2aea5f,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,Christian Schneider,1495059153,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
26,cefee0f0c8cb3688e48eba033899f8687c34bd04,itests/src/test/java/org/apache/karaf/itests/ConfigTest.java,e3b275b0c71073ca82c829e1e241693d38712670,itests/src/test/java/org/apache/karaf/itests/ConfigTest.java,Christian Schneider,1495099315,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,646c91b7555e59f983d0c3cde1d3234da1d425bf,itests/src/test/java/org/apache/karaf/itests/features/Spring40FeaturesTest.java,4174fb78a0f1025883a65dd4ea35df6768335d4a,itests/src/test/java/org/apache/karaf/itests/features/Spring40FeaturesTest.java,Christian Schneider,1495099647,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,4174fb78a0f1025883a65dd4ea35df6768335d4a,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,912c2610e3e85730a435a09c6819c57d6d9457f1,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,Christian Schneider,1495100229,M,,,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,4174fb78a0f1025883a65dd4ea35df6768335d4a,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,912c2610e3e85730a435a09c6819c57d6d9457f1,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,Christian Schneider,1495100229,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1e0631669294d00d5c9a8e4fecaacb61e07544c0,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredBeforeConfigAdminTest.java,4191f2d447e6b681b06fdd126517500c25063d74,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredBeforeConfigAdminTest.java,Christian Schneider,1495101931,M,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
31,1e0631669294d00d5c9a8e4fecaacb61e07544c0,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredOnlyAfterConfigAdminTest.java,4191f2d447e6b681b06fdd126517500c25063d74,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredOnlyAfterConfigAdminTest.java,Christian Schneider,1495101931,M,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,4b429861754d3334c203bd31c7bbd9d4be576e57,itests/src/test/java/org/apache/karaf/itests/ConfigTest.java,0be7b13b1e978bcdaa53273d248006ec0b9f686c,itests/src/test/java/org/apache/karaf/itests/ConfigTest.java,Christian Schneider,1495111581,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,4b429861754d3334c203bd31c7bbd9d4be576e57,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,0be7b13b1e978bcdaa53273d248006ec0b9f686c,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,Christian Schneider,1495111581,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0be7b13b1e978bcdaa53273d248006ec0b9f686c,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredBeforeConfigAdminTest.java,f40ba93fb06183a3bf2d8bcf1019849baa88a3ae,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredBeforeConfigAdminTest.java,Christian Schneider,1495123284,M,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
35,0be7b13b1e978bcdaa53273d248006ec0b9f686c,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredOnlyAfterConfigAdminTest.java,f40ba93fb06183a3bf2d8bcf1019849baa88a3ae,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredOnlyAfterConfigAdminTest.java,Christian Schneider,1495123284,M,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
36,256fe82ae5224221764f2ad7beea93af095ac6df,itests/src/test/java/org/apache/karaf/itests/ExternalConfigTest.java,f857f1f2208dbecfe48b6296ce673140f069b189,itests/src/test/java/org/apache/karaf/itests/ExternalConfigTest.java,Christian Schneider,1495194665,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,bcca6b3cc8b8a3b9a56cc36c5b1701e695aec780,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,14301700887d23766659072af3726b68ec7f09b7,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,Christian Schneider,1495813926,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
38,14301700887d23766659072af3726b68ec7f09b7,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,027d720a1ec189e0d4abbfe52367913a896c3d69,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,Christian Schneider,1495957521,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,efb814755cee0bf36b547b9dc6089609c6c870d7,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,9de9f74b26497d76181b39e3a0cd5385d2c82267,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,Christian Schneider,1496065732,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
40,02df10eaeaa0fe7a02508f0a02153f48a48cdbbb,features/core/src/test/java/org/apache/karaf/features/internal/service/BootFeaturesInstallerTest.java,138de3f8ab87e668f499ab8011ca721b7d2db32f,features/core/src/test/java/org/apache/karaf/features/internal/service/BootFeaturesInstallerTest.java,Christian Schneider,1496090734,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/BootFeaturesInstaller.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/BootFeaturesInstaller.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,56a8f696693a7d1abf1d3bf6e33777d97d415ac1,features/core/src/test/java/org/apache/karaf/features/TestBase.java,6db4ba10dfef09fccf1f1adbc549c9bbeaa46d76,features/core/src/test/java/org/apache/karaf/features/TestBase.java,Guillaume Nodet,1496159285,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,56a8f696693a7d1abf1d3bf6e33777d97d415ac1,itests/src/test/java/org/apache/karaf/itests/PackageTest.java,6db4ba10dfef09fccf1f1adbc549c9bbeaa46d76,itests/src/test/java/org/apache/karaf/itests/PackageTest.java,Guillaume Nodet,1496159285,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,8bd6123e66f2bdca969f743c76c78540e25bfe94,itests/src/test/java/org/apache/karaf/itests/features/EnterpriseFeaturesTest.java,ba7936563a8339f7f36ca70278da3e86d39ae919,itests/src/test/java/org/apache/karaf/itests/features/EnterpriseFeaturesTest.java,Jean-Baptiste Onofré,1496170499,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,a3f887a430c5d65039edc02ec6e33acaddcba6bd,features/core/src/test/java/org/apache/karaf/features/TestBase.java,30762d0cee8725c52eada71fb139f4510a11176d,features/core/src/test/java/org/apache/karaf/features/TestBase.java,Jean-Baptiste Onofré,1496170544,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,a3f887a430c5d65039edc02ec6e33acaddcba6bd,itests/src/test/java/org/apache/karaf/itests/PackageTest.java,30762d0cee8725c52eada71fb139f4510a11176d,itests/src/test/java/org/apache/karaf/itests/PackageTest.java,Jean-Baptiste Onofré,1496170544,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,30762d0cee8725c52eada71fb139f4510a11176d,itests/src/test/java/org/apache/karaf/itests/features/EnterpriseFeaturesTest.java,54a9b1ab98094b5382c7e45992598176275db2a8,itests/src/test/java/org/apache/karaf/itests/features/EnterpriseFeaturesTest.java,Jean-Baptiste Onofré,1496170620,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,a31f62598f9ef761d5b57053f2960e1b52fdf07a,itests/src/test/java/org/apache/karaf/itests/features/EnterpriseFeaturesTest.java,bb657299bc26411e19b9a665a0d64fb1822c1987,itests/src/test/java/org/apache/karaf/itests/features/EnterpriseFeaturesTest.java,Jean-Baptiste Onofré,1496170709,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
