parent_commit,parent_test_file,current_commit,current_test_file,committer,committed_date,change_type,parent_prod_file,current_prod_file
530e71e7f5decaca919fe49011c79152ad7e3560,components/camel-swagger-java/src/test/java/org/apache/camel/swagger/RestSwaggerReaderTest.java,ccbb07d1293dd4d58415dc6b9ebdddd64a26539a,components/camel-swagger-java/src/test/java/org/apache/camel/swagger/RestSwaggerReaderTest.java,Claus Ibsen,1509177273,M,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-swagger-java/src/main/java/org/apache/camel/swagger/RestSwaggerReader.java,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-swagger-java/src/main/java/org/apache/camel/swagger/RestSwaggerReader.java
8617eeb6e5631f02452ab7b4dae1dd4eef207581,components/camel-swagger-java/src/test/java/org/apache/camel/swagger/RestSwaggerReaderTest.java,0e4a0ff8ff2ab00bad7ffdeaa8d7f3cad13fb56c,components/camel-swagger-java/src/test/java/org/apache/camel/swagger/RestSwaggerReaderTest.java,Claus Ibsen,1509177296,M,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-swagger-java/src/main/java/org/apache/camel/swagger/RestSwaggerReader.java,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-swagger-java/src/main/java/org/apache/camel/swagger/RestSwaggerReader.java
ccbb07d1293dd4d58415dc6b9ebdddd64a26539a,components/camel-swagger-java/src/test/java/org/apache/camel/swagger/RestSwaggerReaderTest.java,dc3f2f76653f00ead03b57ad2ebbb6e9472caafe,components/camel-swagger-java/src/test/java/org/apache/camel/swagger/RestSwaggerReaderTest.java,Claus Ibsen,1509178242,M,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-swagger-java/src/main/java/org/apache/camel/swagger/RestSwaggerReader.java,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-swagger-java/src/main/java/org/apache/camel/swagger/RestSwaggerReader.java
0e4a0ff8ff2ab00bad7ffdeaa8d7f3cad13fb56c,components/camel-swagger-java/src/test/java/org/apache/camel/swagger/RestSwaggerReaderTest.java,6ee02f0d156acb5e43da0b12d5ba3d8e40f553bf,components/camel-swagger-java/src/test/java/org/apache/camel/swagger/RestSwaggerReaderTest.java,Claus Ibsen,1509178256,M,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-swagger-java/src/main/java/org/apache/camel/swagger/RestSwaggerReader.java,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-swagger-java/src/main/java/org/apache/camel/swagger/RestSwaggerReader.java
,,f3f0c70e97c35f4734569303535b423403d186e0,camel-core/src/test/java/org/apache/camel/issues/AdviceWithOnCompletionTest.java,Claus Ibsen,1509185129,A,,
,,f3f0c70e97c35f4734569303535b423403d186e0,components/camel-test-spring/src/test/java/org/apache/camel/test/issues/AdviceWithOnCompletionTest.java,Claus Ibsen,1509185129,A,,
,,3db3dc271da2151bd3b5786da08ab32f3e3dd154,camel-core/src/test/java/org/apache/camel/issues/AdviceWithOnCompletionTest.java,Claus Ibsen,1509185868,A,,
,,3db3dc271da2151bd3b5786da08ab32f3e3dd154,components/camel-test-spring/src/test/java/org/apache/camel/test/issues/AdviceWithOnCompletionTest.java,Claus Ibsen,1509185868,A,,
,,a6aefaa4f021137c26470a5369850e371f4f442a,camel-core/src/test/java/org/apache/camel/issues/AdviceWithOnCompletionTest.java,Claus Ibsen,1509185884,A,,
,,a6aefaa4f021137c26470a5369850e371f4f442a,components/camel-test-spring/src/test/java/org/apache/camel/test/issues/AdviceWithOnCompletionTest.java,Claus Ibsen,1509185884,A,,
016a324fae8d11011436a06775e103dbb6adb989,components/camel-hazelcast/src/test/java/org/apache/camel/component/hazelcast/HazelcastInstanceConsumerTest.java,6017a86eff6409dfd51005a7fd445ef2527db523,components/camel-hazelcast/src/test/java/org/apache/camel/component/hazelcast/HazelcastInstanceConsumerTest.java,aldettinger,1509281801,M,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-hazelcast/src/main/java/org/apache/camel/component/hazelcast/instance/HazelcastInstanceConsumer.java,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-hazelcast/src/main/java/org/apache/camel/component/hazelcast/instance/HazelcastInstanceConsumer.java
016a324fae8d11011436a06775e103dbb6adb989,components/camel-hazelcast/src/test/java/org/apache/camel/component/hazelcast/HazelcastMapConsumerTest.java,6017a86eff6409dfd51005a7fd445ef2527db523,components/camel-hazelcast/src/test/java/org/apache/camel/component/hazelcast/HazelcastMapConsumerTest.java,aldettinger,1509281801,M,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-hazelcast/src/main/java/org/apache/camel/component/hazelcast/map/HazelcastMapConsumer.java,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-hazelcast/src/main/java/org/apache/camel/component/hazelcast/map/HazelcastMapConsumer.java
016a324fae8d11011436a06775e103dbb6adb989,components/camel-hazelcast/src/test/java/org/apache/camel/component/hazelcast/HazelcastMapProducerForSpringTest.java,6017a86eff6409dfd51005a7fd445ef2527db523,components/camel-hazelcast/src/test/java/org/apache/camel/component/hazelcast/HazelcastMapProducerForSpringTest.java,aldettinger,1509281801,M,,
016a324fae8d11011436a06775e103dbb6adb989,components/camel-hazelcast/src/test/java/org/apache/camel/component/hazelcast/HazelcastMultimapConsumerTest.java,6017a86eff6409dfd51005a7fd445ef2527db523,components/camel-hazelcast/src/test/java/org/apache/camel/component/hazelcast/HazelcastMultimapConsumerTest.java,aldettinger,1509281801,M,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-hazelcast/src/main/java/org/apache/camel/component/hazelcast/multimap/HazelcastMultimapConsumer.java,/hdd/dj/testSmellDetection/gitRepo/camel/components/camel-hazelcast/src/main/java/org/apache/camel/component/hazelcast/multimap/HazelcastMultimapConsumer.java
